loan_num,request_id,lender_id,supplier_id,borrower_id,amount,age renge,status,sector,monthly house income,work status,number of employees at home,seniority of work,education,owned apartment,mortgage,ind_default
8805216,53152647,253880,69078004,485275385,20504,30-39,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
3591787,73907970,822148,40103483,405499695,40000,50+,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,home owner,mortgage,no
9061305,47828766,464651,83921526,979839700,17372,18-29,divorced,Energy & Electricity,"0-12,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
1995775,93598268,837814,27909699,656562635,60000,40-49,divorced,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,mortgage,no
5327396,71485708,862785,48018848,278509547,43000,40-49,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,high school,home owner,mortgage,no
7393279,19694965,983723,56295319,399252633,35000,30-39,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
6285989,23630264,372408,74691382,807869053,53000,40-49,single,Real Estate,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
8970284,51388652,790087,41350369,828171192,75000,50+,single,Real Estate,"19,001-30,000",retired,1,5+,high school,home owner,mortgage,no
5364134,92369861,387809,30672038,819293419,20000,40-49,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
7387774,74301093,323697,25457587,308427486,13500,40-49,single,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
6295739,62443588,331644,80986780,835824206,10234,50+,married,Energy & Electricity,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
2608630,74982702,275226,51011572,890450250,30900,18-29,married,Medicine,"19,001-30,000",salaried employee,2,0-3,master's degree,home owner,not mortgage,no
9686718,31915299,334784,64686970,613647339,8000,18-29,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
6027580,58960393,786601,56275772,736244942,12000,30-39,single,Energy & Electricity,"12,001-19,000",self-employed,1,5+,high school,home owner,mortgage,no
4390496,21823094,822275,81281813,907299187,5110,50+,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,high school,home owner,not mortgage,no
1227364,63841724,638220,77122761,215721072,9840,18-29,single,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,not home owner,not mortgage,no
2866841,77600418,633041,69220684,316391136,79631,30-39,married,Real Estate,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,not mortgage,no
3214540,69182576,405048,26058655,579526769,9600,40-49,married,Energy & Electricity,"19,001-30,000",salaried employee,1,0-3,high school,home owner,not mortgage,no
9827305,54877824,580026,65917315,805888921,87125,40-49,single,Banking & Capital Market,"12,001-19,000",self-employed,1,5+,Bachelor's degree,not home owner,mortgage,no
8856250,90905268,315930,66457633,974889020,12400,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
2834934,83361987,250313,15197676,686825376,21315,40-49,married,Energy & Electricity,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,mortgage,no
4938364,76802874,523866,89488755,593342329,100000,18-29,married,Real Estate,"12,001-19,000",self-employed,1,5+,high school,home owner,not mortgage,no
7625725,66636735,246459,28638018,635763450,32720,18-29,single,Banking & Capital Market,"0-12,000",self-employed,1,0-3,Bachelor's degree,not home owner,not mortgage,no
8638880,11205460,874337,21701414,603329281,17901,40-49,single,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,mortgage,no
2281416,10370037,133296,88456738,812443354,30878,30-39,divorced,Banking & Capital Market,"19,001-30,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
3402818,27863831,299736,20644640,352778222,75000,30-39,married,Real Estate,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,yes
3576995,27292151,428101,52350005,279970481,10248,18-29,single,Real Estate,"12,001-19,000",salaried employee,1,5+,high school,home owner,not mortgage,no
7849462,19683470,885962,30001504,665890666,7740,18-29,single,Energy & Electricity,"12,001-19,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
5768084,12145294,290637,29296665,988187260,10150,30-39,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,0-3,Bachelor's degree,home owner,not mortgage,no
4138386,86793034,447281,53006941,498965952,41170,30-39,divorced,Transportation,"19,001-30,000",self-employed,1,0-3,Bachelor's degree,home owner,not mortgage,no
2241462,40265937,919512,67150378,373561004,20800,30-39,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,home owner,mortgage,no
3084151,36296644,698165,37736610,206349185,12079,30-39,single,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,not home owner,mortgage,no
5472791,15205769,994393,17556249,255528246,22000,40-49,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
3202229,41992886,139490,64757202,273742285,15900,30-39,single,Real Estate,"0-12,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
8940384,28962372,202627,12863310,987770911,140917,30-39,married,Real Estate,"19,001-30,000",self-employed,1,0-3,no education,not home owner,not mortgage,no
8086150,44594439,471591,83847200,635391754,42508,50+,married,Banking & Capital Market,"12,001-19,000",salaried employee,2,5+,high school,home owner,not mortgage,no
6169072,27713482,844157,95795995,838817506,8640,40-49,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,mortgage,no
3487829,44326002,661709,62563612,686247149,75000,50+,single,Real Estate,"12,001-19,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
9973704,79047109,683574,73836792,968994534,30750,50+,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
4526500,85725784,496701,95995393,508032949,12042,50+,other,Energy & Electricity,"12,001-19,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
5934819,37655275,117078,69968554,171665060,36000,40-49,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
2953246,52406281,706909,70332626,440991666,12866,50+,other,Energy & Electricity,"12,001-19,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
6482620,15279472,230389,35322097,635522023,42420,30-39,married,Real Estate,"19,001-30,000",self-employed,2,5+,no education,home owner,mortgage,no
1682983,87893490,713576,57827097,407955660,32000,40-49,single,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
9583172,57214620,212163,56632883,581101138,10248,30-39,married,Energy & Electricity,"12,001-19,000",self-employed,1,5+,high school,home owner,not mortgage,no
3598716,87403798,286033,42261126,354425084,15372,18-29,single,Energy & Electricity,"12,001-19,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
8499695,94269485,354256,63064323,727130118,59233,40-49,married,Banking & Capital Market,"0-12,000",self-employed,1,5+,no education,home owner,not mortgage,no
7629330,61774115,715878,55434885,890864656,8506,18-29,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,no education,home owner,not mortgage,no
4721073,94318084,506614,68172039,433223927,5234,50+,single parent,Energy & Electricity,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
9771095,68837912,709671,96826249,971653511,9227,30-39,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
4392254,13113628,526882,96310870,861984944,12079,18-29,single,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
9926949,40410738,801200,89318448,722002653,22546,50+,married,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
9712733,65229043,145972,21475800,744625044,100000,30-39,divorced,Real Estate,"12,001-19,000",self-employed,1,5+,no education,home owner,mortgage,no
2673507,96651013,862480,66524236,947882011,6174,30-39,single,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
1622108,24005970,883585,34093749,391495824,19184,50+,widower,Energy & Electricity,"19,001-30,000",retired,1,0-3,high school,home owner,not mortgage,no
6431023,15352460,387166,93849166,100397965,55000,40-49,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
6087418,77541246,399694,34490293,140382417,126000,40-49,single,Real Estate,"19,001-30,000",self-employed,1,5+,high school,not home owner,not mortgage,no
2351643,51113540,118396,40448025,788777948,11780,18-29,single,Energy & Electricity,"12,001-19,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
4425101,83811610,475296,32307433,261784125,13500,40-49,married,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,home owner,mortgage,no
8286740,20440446,427039,98779578,179131204,12400,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
9650237,80415851,303547,88780576,212123584,5075,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
1971524,27753749,387987,75003130,379054805,6090,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,5+,high school,home owner,not mortgage,no
1821905,83209842,129551,23356521,514353383,98963,40-49,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,not mortgage,no
4472796,64379971,656199,99362574,114058896,26000,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
7988945,64806367,112884,46548826,715777274,9000,40-49,married,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,home owner,mortgage,no
4646275,94105317,486178,93555562,308771003,8893,50+,other,Energy & Electricity,"12,001-19,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
3198049,46535633,189087,82809765,382754274,16100,18-29,single,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,no education,home owner,not mortgage,no
8368262,70569087,998104,35414656,631888619,40000,30-39,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
6842620,42132203,430180,73915056,387449995,23063,40-49,married,Banking & Capital Market,"19,001-30,000",salaried employee,2,5+,no education,home owner,not mortgage,no
1159455,55447251,450542,13020674,787531152,12400,30-39,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,mortgage,no
1005565,50588552,212756,14700777,867251060,19700,30-39,married,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,home owner,mortgage,no
2142760,68705582,810570,45187433,761535710,22554,40-49,married,Real Estate,"19,001-30,000",salaried employee,2,0-3,no education,not home owner,not mortgage,no
2152381,57706255,517022,28150869,966963924,9263,18-29,other,Energy & Electricity,"12,001-19,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
4592212,49064054,568824,59927439,194918594,16665,18-29,single,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,not home owner,not mortgage,no
9604980,17569789,190984,35232513,809689967,6303,30-39,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,0-3,high school,home owner,not mortgage,no
6163443,18304954,328060,15788889,254364220,9736,30-39,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,0-3,Bachelor's degree,home owner,mortgage,no
8779610,65564767,745506,40725765,209149889,10003,50+,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
9248182,32161318,638615,90475186,939977357,96000,18-29,single,Real Estate,"12,001-19,000",self-employed,1,5+,no education,not home owner,not mortgage,no
2479163,20301567,223363,65516366,465444540,5821,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
4302865,66860053,157005,11588129,597359743,74305,50+,single,Real Estate,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,not mortgage,no
3644450,87034568,793460,65070184,535704034,41000,40-49,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,home owner,not mortgage,no
2466572,37508048,327862,46140539,454478831,60000,30-39,married,Real Estate,"19,001-30,000",self-employed,1,0-3,high school,home owner,not mortgage,no
2719697,27794361,529317,76750398,390392300,6980,40-49,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
3847011,51599139,125877,74726200,926045056,20500,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
1621127,63432752,650521,57607323,184096964,6500,30-39,married,Transportation,"12,001-19,000",salaried employee,1,5+,PhD,home owner,mortgage,no
4041339,67828116,384029,57236027,367131095,30000,40-49,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,home owner,not mortgage,no
9585991,13966295,255393,49418766,892580824,45000,30-39,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
2221796,66229129,706363,53821288,453691793,8900,18-29,other,Energy & Electricity,"12,001-19,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
9819665,90776654,440425,99604661,292670063,30000,50+,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,home owner,mortgage,no
8448668,72560124,919701,39114125,658049592,42925,40-49,divorced,Real Estate,"12,001-19,000",self-employed,1,0-3,no education,home owner,mortgage,no
