Name,Location,Distance,Rate,Grade,Price,Review,TypeRoom,TypeBed,CancellationPolicy,DateOfVacation,SnapShotDate,numOfNights,TimeToTravel
The Tillary Hotel Brooklyn,"Downtown Brooklyn, Brooklyn",8 km from center,7.6,Good,"₪ 2,609",212 reviews,Classic King,Multiple bed types,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Aloft Brooklyn,"Downtown Brooklyn, Brooklyn",8.5 km from center,6.0,Review score,"₪ 2,517",875 reviews,"Guest Room, 1 King",1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
The FIDI Hotel,"Wall Street - Financial District, New York",7.6 km from center,8.9,Excellent,"₪ 2,297",13 reviews,Superior Corner Queen,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,"Chelsea, New York",2.5 km from center,8.1,Very Good,"₪ 3,546","2,440 reviews",King Studio with Kitchenette,"Entire studio • 1 bathroom • 19m²
1 king bed",Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Hampton Inn Manhattan Times Square North,"Hell's Kitchen, New York",0.6 km from center,7.8,Good,"₪ 3,594","2,676 reviews",King Room,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Hilton Garden Inn Times Square,"Manhattan, New York",0.9 km from center,7.5,Good,"₪ 3,582","2,185 reviews",Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Pod Brooklyn,"Williamsburg, Brooklyn",6.2 km from center,8.2,Very Good,"₪ 2,636","2,876 reviews",Queen Pod,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Paramount Hotel Times Square,"Manhattan, New York",1 km from center,6.5,Review score,"₪ 3,026","2,528 reviews",Double Room - Disability Access,1 full bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
The Hotel Chelsea,"Chelsea, New York",2.9 km from center,9.3,Wonderful,"₪ 4,472",411 reviews,Petite King,1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Courtyard by Marriott New York Manhattan/Central Park,"Manhattan, New York",450 m from center,8.2,Very Good,"₪ 4,033","3,338 reviews",King or Queen Room with City View,1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
The Westin Jersey City Newport,"Newport, Jersey City",6.6 km from center,8.3,Very Good,"₪ 2,733",217 reviews,King Room,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
The Marlton Hotel,"Greenwich Village, New York",4.1 km from center,8.2,Very Good,"₪ 4,574",650 reviews,Petite Full Room,1 full bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
"The Standard, High Line New York","Greenwich Village, New York",3.7 km from center,8.1,Very Good,"₪ 4,756","1,745 reviews",Deluxe Queen Room,1 queen bed,Free cancellation,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
The Wallace Hotel,"Upper West Side, New York",1.5 km from center,9.3,Wonderful,"₪ 5,372",879 reviews,Standard Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Pod Times Square,"Hell's Kitchen, New York",1.4 km from center,8.1,Very Good,"₪ 3,069","12,925 reviews",Bunk Pod,2 twin beds,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Sheraton Brooklyn New York,"Downtown Brooklyn, Brooklyn",8.5 km from center,7.1,Good,"₪ 3,045","1,810 reviews","Guest Room, 1 King",1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
The Dominick Hotel,"SoHo, New York",5.1 km from center,8.6,Excellent,"₪ 5,995",699 reviews,Hudson Square King Room,1 king bed,Free cancellation,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
MOXY NYC Times Square,"Manhattan, New York",1.9 km from center,8.0,Very Good,"₪ 3,332","8,723 reviews",Double Room,1 full bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Wythe Hotel,"Williamsburg, Brooklyn",5.5 km from center,8.6,Excellent,"₪ 4,521",194 reviews,Studio Queen Room,1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Comfort Inn Manhattan - Midtown West,"Hell's Kitchen, New York",1.1 km from center,6.9,Review score,"₪ 3,554",882 reviews,Queen Room - Non-Smoking,1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Henn na Hotel New York,"Manhattan, New York",1.9 km from center,8.5,Very Good,"₪ 3,834","1,635 reviews",Executive King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Artezen Hotel,"Wall Street - Financial District, New York",6.9 km from center,9.0,Wonderful,"₪ 3,191",904 reviews,Deluxe King Room,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Fitzpatrick Grand Central,"Midtown East, New York",1.8 km from center,8.2,Very Good,"₪ 3,498",388 reviews,Deluxe Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,"Hell's Kitchen, New York",0.7 km from center,7.9,Good,"₪ 4,065","1,048 reviews",Double Room with Two Double Beds,2 full beds,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
"Holiday Inn Express - Times Square, an IHG Hotel","Hell's Kitchen, New York",1.6 km from center,6.4,Review score,"₪ 3,189","2,558 reviews",King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Moxy Brooklyn Williamsburg,"Williamsburg, Brooklyn",6.5 km from center,7.0,Good,"₪ 3,538",2 reviews,King Room,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Best Western Plus Soho Hotel,"Chinatown, New York",5.8 km from center,8.9,Excellent,"₪ 3,554",115 reviews,Queen Room,1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
The Broome,"SoHo, New York",5.4 km from center,8.7,Excellent,"₪ 4,679",231 reviews,Deluxe Queen,1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Motto by Hilton New York City Chelsea,"Chelsea, New York",2.8 km from center,8.7,Excellent,"₪ 3,409","1,217 reviews",Room with Murphy Bed,1 full bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
"Holiday Inn New York City - Times Square, an IHG Hotel","Hell's Kitchen, New York",1.6 km from center,7.6,Good,"₪ 3,153","1,941 reviews",Queen Room - Disability Access/Non-Smoking,1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
The Ridge,"Lower East Side, New York",5.1 km from center,6.7,Review score,"₪ 3,323",543 reviews,Standard Double Room,1 full bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Element Times Square West,"Hell's Kitchen, New York",1.6 km from center,7.5,Good,"₪ 3,389","5,505 reviews","Guest Room, 1 King",1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Hyatt Place New York City/Times Square,"Hell's Kitchen, New York",1.7 km from center,7.6,Good,"₪ 3,949","15,172 reviews",King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
CIVILIAN Hotel,"Hell's Kitchen, New York",0.9 km from center,8.5,Very Good,"₪ 3,802","1,250 reviews",Double Room,1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Hyatt House New York/Chelsea,"Chelsea, New York",2.5 km from center,8.1,Very Good,"₪ 3,669",547 reviews,Den Guestroom with King Bed,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
LIC Hotel,"Long Island City, Queens",3.6 km from center,8.4,Very Good,"₪ 2,996","1,994 reviews",Superior King Room,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Da Vinci Hotel,"Manhattan, New York",250 m from center,7.3,Good,"₪ 3,157",657 reviews,Standard Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
DoubleTree by Hilton Hotel & Suites Jersey City,Jersey City,6.8 km from center,8.5,Very Good,"₪ 2,885",380 reviews,Junior Queen Suite,"Private suite
1 queen bed",Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
La Quinta by Wyndham New York City Central Park,"Upper West Side, New York",1 km from center,6.6,Review score,"₪ 3,097","2,754 reviews",1 Double Bed - Non Smoking,1 full bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Hampton Inn Brooklyn Downtown,"Downtown Brooklyn, Brooklyn",8.1 km from center,8.4,Very Good,"₪ 3,329","1,803 reviews",King Room - Hearing Accessible,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
W New York - Union Square,"Union Square, New York",3.5 km from center,7.6,Good,"₪ 4,148",169 reviews,"Spectacular Guest Room, Guest room, 1 King, Park view",1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
SpringHill Suites by Marriott New York Manhattan Chelsea,"Chelsea, New York",2.5 km from center,8.2,Very Good,"₪ 4,115","3,961 reviews",King Room,"Private suite
1 king bed",FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Omni Berkshire Place,"Midtown East, New York",1.1 km from center,8.8,Excellent,"₪ 3,575",547 reviews,Deluxe King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Carnegie Hotel,"Manhattan, New York",400 m from center,8.6,Excellent,"₪ 4,412","1,115 reviews",Superior Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Times Square EDITION New York,"Manhattan, New York",1 km from center,8.5,Very Good,"₪ 4,579",677 reviews,Queen Room,1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Wyndham Garden Long Island City,"Long Island City, Queens",3.2 km from center,7.5,Good,"₪ 3,450",690 reviews,Standard King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Hampton Inn Manhattan-35th St Empire State Bldg,"Manhattan, New York",2 km from center,8.3,Very Good,"₪ 3,859","3,461 reviews",King Room with Roll in Shower,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Park Terrace Hotel,"Manhattan, New York",1.7 km from center,8.7,Excellent,"₪ 4,220","2,406 reviews",Classic Room,1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
"The Draper New York, Tapestry Collection by Hilton","Manhattan, New York",1.9 km from center,8.4,Very Good,"₪ 3,513","1,035 reviews",King Room,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
TownePlace Suites by Marriott New York Manhattan/Times Square,"Hell's Kitchen, New York",1.2 km from center,8.2,Very Good,"₪ 3,434","1,461 reviews",King Studio,"Entire studio • 1 bathroom • 25m²
1 king bed",Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Soho Grand Hotel,"SoHo, New York",5.5 km from center,8.3,Very Good,"₪ 3,775","1,227 reviews",King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Bryant Park Hotel,"Manhattan, New York",1.7 km from center,8.7,Excellent,"₪ 4,308",810 reviews,Superior Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Fitzpatrick Manhattan,"Midtown East, New York",1.4 km from center,8.2,Very Good,"₪ 3,461",370 reviews,Deluxe Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
citizenM New York Bowery,"Lower East Side, New York",5.4 km from center,8.8,Excellent,"₪ 3,224","2,187 reviews",King Room,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
"The New Yorker, A Wyndham Hotel","Hell's Kitchen, New York",2 km from center,7.7,Good,"₪ 3,366","9,039 reviews",Standard Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
"Holiday Inn Express - Times Square South, an IHG Hotel","Manhattan, New York",2 km from center,7.7,Good,"₪ 3,356","3,287 reviews",King Room - Non-Smoking,1 king bed,Free cancellation,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
NYC Empire State Studios,"NoMad, New York",2.4 km from center,7.0,Good,"₪ 2,645",201 reviews,Standard Studio #6,"Entire studio • 1 bathroom • 1 kitchen • 20m²
1 full bed",Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Kasa The Duffy Times Square,"Hell's Kitchen, New York",1.1 km from center,7.9,Good,"₪ 3,893",163 reviews,Superior Queen Room ( Self Check-in with Virtual Front Desk),1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Hilton Garden Inn New York Central Park South-Midtown West,"Manhattan, New York",450 m from center,7.1,Good,"₪ 3,873","5,556 reviews",King Room - Hearing Accessible,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Residence Inn by Marriott New York Manhattan/Central Park,"Manhattan, New York",450 m from center,8.4,Very Good,"₪ 5,416","1,280 reviews",Studio with View,"Entire studio • 1 bathroom • 20m²
1 king bed",FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Hyatt Union Square New York,"Union Square, New York",3.9 km from center,7.7,Good,"₪ 4,079",251 reviews,King Room - Courtyard View,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
The Maritime Hotel,"Chelsea, New York",3.4 km from center,8.8,Excellent,"₪ 4,631",522 reviews,Superior Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Feather Factory Hotel,"Long Island City, Queens",4.3 km from center,8.0,Very Good,"₪ 2,068","1,419 reviews",Queen Room,1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Penny Williamsburg,"Williamsburg, Brooklyn",6.3 km from center,8.8,Excellent,"₪ 2,920",468 reviews,Queen,1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Grayson Hotel,"Manhattan, New York",1.8 km from center,8.3,Very Good,"₪ 3,291",59 reviews,King Room,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
TBA Times Square,"Hell's Kitchen, New York",1.6 km from center,7.5,Good,"₪ 3,113","8,478 reviews",Deluxe King Studio,"Entire studio • 1 bathroom • 325m²
1 king bed",Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"Hell's Kitchen, New York",2.1 km from center,8.3,Very Good,"₪ 4,439","3,984 reviews",King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
U Hotel Fifth Avenue I Empire State Building,"Manhattan, New York",2.1 km from center,7.9,Good,"₪ 2,866","1,727 reviews",Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
M Social Hotel Times Square New York,"Manhattan, New York",0.6 km from center,8.4,Very Good,"₪ 4,610","5,662 reviews",Social City View King,1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
"Hotel Shocard Broadway, Times Square","Manhattan, New York",1.5 km from center,7.6,Good,"₪ 2,775","1,066 reviews",Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
"InterContinental New York Barclay Hotel, an IHG Hotel","Midtown East, New York",1.5 km from center,8.0,Very Good,"₪ 4,096",907 reviews,Classic Double Room,,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Royalton Park Avenue,"NoMad, New York",2.7 km from center,8.2,Very Good,"₪ 3,322",975 reviews,Superior Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Embassy Suites By Hilton New York Manhattan Times Square,"Manhattan, New York",1.9 km from center,7.9,Good,"₪ 4,096","4,131 reviews",King Room - Hearing Accessible,1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Empire Hotel,"Upper West Side, New York",400 m from center,6.8,Review score,"₪ 3,620","2,530 reviews",Standard Queen Room,1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Archer Hotel New York,"Manhattan, New York",1.8 km from center,8.7,Excellent,"₪ 4,247",714 reviews,Room Type Selected by Hotel,1 full bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Sofitel New York,"Manhattan, New York",1.4 km from center,7.5,Good,"₪ 4,185",524 reviews,Superior Queen Room,1 queen bed,Free cancellation,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Square Hotel at Times Square,"Manhattan, New York",0.8 km from center,7.0,Good,"₪ 3,282","2,385 reviews",Accessible Room 1 Queen Bed,1 queen bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
New York Marriott at the Brooklyn Bridge,"Downtown Brooklyn, Brooklyn",8.3 km from center,8.0,Very Good,"₪ 3,385",742 reviews,King Room,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Hard Rock Hotel New York,"Manhattan, New York",1 km from center,8.8,Excellent,"₪ 5,501","1,289 reviews",Standard King Room,1 king bed,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Hotel Belleclaire Central Park,"Upper West Side, New York",1.6 km from center,8.1,Very Good,"₪ 3,912","2,265 reviews",Standard 1 Full,1 twin bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Moxy NYC Lower East Side,"Lower East Side, New York",5.6 km from center,8.1,Very Good,"₪ 3,538",74 reviews,King Room - No View,1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
The Bowery Hotel,"East Village, New York",4.7 km from center,8.8,Excellent,"₪ 7,205",255 reviews,Queen Room,1 queen bed,Free cancellation,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
New York Marriott Marquis,"Manhattan, New York",1.1 km from center,8.2,Very Good,"₪ 5,526","1,735 reviews","Renovated Deluxe, Guest room, 1 King, Sofa bed","2 beds (1 king, 1 sofa bed)",Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Doxie Hotel,"Manhattan, New York",1.7 km from center,6.3,Review score,"₪ 2,781",368 reviews,Twin Room,2 twin beds,Prepayment,2023-04-06-2023-04-09,2023-03-22,3 nights,15.0
Walker Hotel Tribeca,"Chinatown, New York",5.8 km from center,8.1,Very Good,"₪ 3,891","1,277 reviews",Walker Cozy King,1 king bed,Free cancellation,2023-04-06-2023-04-10,2023-03-22,4 nights,15.0
Margaritaville Resort Times Square,"Manhattan, New York",1.5 km from center,8.8,Excellent,"₪ 4,893","1,459 reviews",Deluxe King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-06-2023-04-10,2023-03-22,4 nights,15.0
